Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Total_Delay,Overall_Service_Score,Class_encoded,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel
31,1.029511918274688,4,3,4,3,4,3,4,4,4,3,4,4,4,3,1.2307692307692308,0.1875,neutral or dissatisfied,23.0,3.8,2.0,1.0,0.0,0.0
47,0.41543700340522133,1,3,2,2,3,2,3,3,3,2,2,3,3,4,1.0769230769230769,1.0,neutral or dissatisfied,34.0,2.7,0.0,1.0,0.0,1.0
70,-0.8036322360953462,5,4,4,3,5,5,5,4,5,3,2,3,5,4,-0.23076923076923078,-0.0625,satisfied,0.0,4.1,2.0,1.0,0.0,1.0
54,0.358683314415437,4,3,4,3,2,3,4,4,3,3,3,4,4,3,0.23076923076923078,0.25,neutral or dissatisfied,11.0,3.4,1.0,0.0,0.0,0.0
50,-0.6867196367763905,4,5,3,2,3,4,4,3,4,3,1,4,3,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.3,1.0,1.0,0.0,0.0
10,-0.8308740068104427,4,3,3,3,4,3,5,5,5,4,3,2,5,5,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,4.2,2.0,1.0,1.0,0.0
25,-0.41430192962542567,0,3,1,3,3,0,2,3,2,3,3,1,3,3,0.9230769230769231,0.625,neutral or dissatisfied,26.0,2.3,0.0,0.0,0.0,0.0
53,0.547105561861521,2,4,2,4,5,3,5,5,5,4,4,3,5,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,4.2,2.0,0.0,0.0,0.0
35,-0.9012485811577753,2,2,2,3,3,3,2,2,2,3,3,4,4,1,2.269230769230769,2.4375,satisfied,72.5,2.6,0.0,0.0,0.0,0.0
32,0.3280363223609535,4,5,5,4,4,4,5,5,5,5,3,3,5,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.4,2.0,0.0,0.0,0.0
57,0.3598183881952327,3,3,4,2,3,3,4,4,4,4,3,4,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.7,2.0,0.0,1.0,1.0
50,-0.08286038592508513,2,5,3,3,3,3,3,2,2,3,3,4,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.8,0.0,1.0,0.0,1.0
27,0.4018161180476731,4,5,5,3,4,4,5,4,4,5,4,5,5,5,0.07692307692307693,0.375,satisfied,11.0,4.5,2.0,0.0,0.0,1.0
51,-0.1611804767309875,5,3,4,5,2,5,4,4,5,3,3,5,4,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.8,2.0,1.0,0.0,1.0
25,0.2383654937570942,2,3,3,4,1,2,1,1,2,1,3,3,1,2,0.0,1.1875,neutral or dissatisfied,23.0,1.7,0.0,0.0,0.0,0.0
16,-0.42905788876276957,3,3,1,3,3,2,4,3,4,4,5,5,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.7,1.0,0.0,0.0,1.0
44,-0.0011350737797956867,5,5,4,2,4,4,3,5,5,4,2,5,3,4,-0.15384615384615385,-0.0625,neutral or dissatisfied,1.0,4.0,1.0,0.0,1.0,0.0
21,-0.036322360953461974,5,4,4,4,5,5,4,4,4,5,1,3,4,3,1.0,1.0,satisfied,33.0,3.8,2.0,1.0,0.0,1.0
21,-0.3847900113507378,1,4,1,3,2,2,2,4,3,2,3,2,2,2,0.0,0.3125,neutral or dissatisfied,9.0,2.3,0.0,0.0,0.0,1.0
24,-0.7593643586833144,4,5,4,3,3,5,4,5,3,3,3,3,5,4,2.076923076923077,1.9375,satisfied,62.0,3.7,2.0,1.0,0.0,0.0
42,0.3496027241770715,5,5,5,2,4,5,3,3,5,3,1,2,3,3,0.46153846153846156,1.1875,satisfied,29.0,3.2,2.0,0.0,0.0,0.0
51,0.26106696935300794,5,5,5,2,4,5,4,4,3,4,3,4,4,4,0.6923076923076923,1.5625,satisfied,38.0,3.9,2.0,0.0,1.0,0.0
35,1.3893303064699205,2,3,2,2,2,2,2,2,3,1,3,4,2,2,0.15384615384615385,1.0,satisfied,22.0,2.3,0.0,0.0,0.0,0.0
21,0.6174801362088536,4,5,5,4,3,5,3,3,3,3,4,2,3,3,-0.07692307692307693,-0.0625,satisfied,2.0,3.1,2.0,0.0,0.0,0.0
23,-0.28944381384790013,3,5,2,3,1,4,1,2,2,2,2,4,3,1,-0.23076923076923078,-0.0625,satisfied,0.0,2.1,1.0,1.0,0.0,0.0
16,-0.41430192962542567,4,4,5,2,4,5,3,4,3,4,4,4,3,4,-0.07692307692307693,0.4375,satisfied,10.0,3.7,2.0,0.0,0.0,0.0
50,1.0124858115777526,3,3,2,3,2,2,4,4,3,4,3,4,4,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.5,1.0,0.0,1.0,0.0
26,0.02043132803632236,2,4,2,3,1,3,2,1,1,0,3,3,1,1,0.0,0.9375,neutral or dissatisfied,19.0,1.5,0.0,1.0,0.0,1.0
43,-0.5754824063564131,2,5,4,3,4,3,5,4,4,3,4,3,5,3,0.15384615384615385,-0.0625,neutral or dissatisfied,5.0,3.7,0.0,0.0,0.0,0.0
12,0.06242905788876277,3,3,3,3,4,4,5,3,3,4,3,4,4,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.7,1.0,0.0,0.0,1.0
58,-0.5664018161180476,4,3,4,3,3,4,5,4,5,3,1,3,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.6,2.0,0.0,0.0,0.0
39,-0.2292849035187287,1,3,4,3,3,2,3,4,3,3,4,3,3,4,0.07692307692307693,-0.0625,satisfied,4.0,3.1,0.0,1.0,0.0,0.0
16,0.64472190692395,1,3,1,3,2,2,2,2,1,2,2,2,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,1.8,0.0,1.0,0.0,0.0
30,-0.37911464245175935,2,2,2,4,2,2,3,3,3,2,4,2,4,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.8,0.0,1.0,0.0,1.0
42,0.5845629965947786,4,4,3,2,3,4,3,2,3,4,5,5,3,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.6,2.0,1.0,0.0,0.0
26,-0.2599318955732123,5,4,5,1,5,4,4,4,4,3,4,4,4,3,0.0,0.25,satisfied,8.0,4.0,2.0,0.0,0.0,1.0
45,-0.46311010215664017,5,5,5,2,4,5,4,4,4,5,4,3,4,4,0.23076923076923078,0.75,neutral or dissatisfied,19.0,4.1,2.0,1.0,0.0,0.0
58,-0.2599318955732123,5,3,5,3,4,4,4,4,4,4,4,3,3,5,1.1538461538461537,1.625,satisfied,45.0,4.0,2.0,0.0,0.0,0.0
53,0.24971623155505107,3,3,4,3,2,3,2,2,2,2,4,3,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.4,0.0,0.0,0.0,0.0
39,-0.8728717366628831,1,1,3,4,2,3,3,1,3,3,4,3,3,2,-0.23076923076923078,-0.0625,satisfied,0.0,2.5,1.0,1.0,0.0,0.0
61,-0.188422247446084,4,5,4,2,3,3,4,3,3,4,3,3,4,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.5,1.0,1.0,0.0,0.0
42,0.21679909194097616,3,3,3,4,3,3,1,0,1,1,3,2,1,1,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,1.6,0.0,1.0,0.0,1.0
37,0.6356413166855845,3,5,3,4,5,3,4,5,5,4,4,3,5,5,2.269230769230769,2.125,satisfied,67.5,4.3,2.0,1.0,0.0,0.0
38,-0.5153234960272418,5,5,5,1,5,5,4,3,4,1,2,3,4,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.4,2.0,1.0,0.0,0.0
41,0.9001135073779796,4,2,3,1,2,3,2,1,2,2,4,4,2,1,0.15384615384615385,0.3125,neutral or dissatisfied,11.0,2.4,1.0,0.0,0.0,0.0
46,-0.6299659477866061,2,3,3,3,2,3,3,2,3,1,3,4,3,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.5,0.0,1.0,0.0,1.0
26,-0.32122587968217936,4,4,3,3,4,2,5,4,4,4,3,2,4,4,0.15384615384615385,0.4375,satisfied,13.0,3.8,2.0,1.0,1.0,0.0
56,0.9943246311010215,1,2,3,4,2,2,2,2,3,2,3,3,1,2,1.0,1.25,neutral or dissatisfied,37.0,2.1,0.0,0.0,0.0,0.0
59,-0.2917139614074915,5,5,5,4,3,5,4,4,4,2,4,3,4,3,0.15384615384615385,1.9375,satisfied,37.0,3.6,2.0,1.0,0.0,0.0
76,0.06583427922814983,3,3,3,1,3,4,4,4,5,5,3,4,5,3,-0.15384615384615385,0.625,satisfied,12.0,3.9,1.0,0.0,0.0,1.0
14,-0.6935300794551645,2,5,1,3,3,2,3,4,4,3,3,3,3,3,-0.07692307692307693,0.5625,neutral or dissatisfied,12.0,3.1,1.0,1.0,0.0,0.0
40,0.9023836549375709,2,1,3,3,2,3,2,3,2,3,3,4,2,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.6,0.0,1.0,0.0,1.0
27,2.093643586833144,2,4,2,3,1,3,2,3,2,1,4,3,2,2,0.38461538461538464,0.0,neutral or dissatisfied,9.0,2.2,0.0,0.0,1.0,1.0
49,-0.4018161180476731,3,5,4,2,5,5,5,5,5,5,4,2,5,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.4,2.0,1.0,0.0,0.0
58,-0.8490351872871736,5,4,4,0,4,5,3,5,4,4,3,2,4,4,2.269230769230769,2.145600933563793,satisfied,67.8296149370207,3.8,2.0,1.0,0.0,0.0
40,-0.13961407491486946,3,4,3,3,2,3,3,2,2,2,4,4,2,3,1.3076923076923077,2.0625,neutral or dissatisfied,54.0,2.7,0.0,0.0,0.0,0.0
35,0.5312145289443814,5,5,5,2,4,5,4,4,4,2,4,2,4,4,-0.15384615384615385,0.625,neutral or dissatisfied,12.0,3.7,2.0,1.0,0.0,0.0
32,0.626560726447219,4,4,5,3,5,5,5,5,4,4,2,2,5,5,-0.07692307692307693,0.25,satisfied,7.0,4.1,2.0,1.0,1.0,0.0
37,0.14188422247446084,4,4,3,4,4,4,4,4,4,3,2,3,3,4,0.15384615384615385,-0.0625,satisfied,5.0,3.5,2.0,0.0,0.0,0.0
45,1.5800227014755959,4,4,3,3,1,4,2,2,1,1,3,3,1,2,-0.15384615384615385,-0.0625,neutral or dissatisfied,1.0,2.0,0.0,1.0,0.0,0.0
45,0.188422247446084,3,4,3,1,4,3,4,4,4,3,3,3,2,4,0.0,0.375,satisfied,10.0,3.4,1.0,1.0,0.0,1.0
62,0.5357548240635641,2,3,2,3,2,2,3,3,3,3,2,4,2,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.7,0.0,1.0,0.0,0.0
37,-0.7695800227014756,1,5,3,3,2,2,1,2,2,2,2,5,1,2,1.0,2.0,neutral or dissatisfied,49.0,2.0,0.0,0.0,0.0,0.0
53,-0.7650397275822929,3,2,3,4,4,3,3,4,4,4,4,4,4,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.8,2.0,0.0,0.0,0.0
26,1.4381384790011351,2,3,2,4,3,2,4,4,5,5,3,4,3,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.7,0.0,0.0,0.0,0.0
21,-0.14755959137343927,5,4,5,3,4,5,4,5,5,4,2,4,5,5,0.15384615384615385,0.9375,satisfied,21.0,4.3,2.0,0.0,1.0,0.0
55,-0.6163450624290578,2,3,2,4,3,2,4,2,2,4,1,2,4,3,2.1538461538461537,1.875,neutral or dissatisfied,62.0,2.7,0.0,0.0,0.0,1.0
46,0.31441543700340524,4,5,4,2,4,5,4,4,3,4,5,4,4,4,0.07692307692307693,-0.0625,neutral or dissatisfied,4.0,4.0,2.0,1.0,0.0,0.0
32,-0.4449489216799092,3,5,5,3,4,4,4,4,4,3,4,4,5,4,2.076923076923077,1.625,satisfied,57.0,3.9,2.0,1.0,0.0,0.0
26,0.8274687854710556,4,5,5,3,4,4,4,3,3,3,3,3,3,3,0.6923076923076923,-0.0625,neutral or dissatisfied,12.0,3.3,1.0,1.0,0.0,1.0
33,-0.5334846765039728,5,4,5,2,2,5,2,3,2,3,5,4,2,4,0.3076923076923077,0.6875,satisfied,19.0,3.2,2.0,1.0,0.0,0.0
43,0.6889897843359818,4,5,4,3,4,5,4,4,3,3,3,3,4,4,-0.07692307692307693,0.8125,neutral or dissatisfied,16.0,3.6,2.0,0.0,0.0,0.0
42,2.093643586833144,4,5,4,1,3,4,4,3,4,3,3,1,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.3,2.0,0.0,0.0,0.0
18,-0.7786606129398411,5,5,5,3,2,5,3,4,4,4,5,3,2,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.6,2.0,0.0,0.0,0.0
21,0.26787741203178206,2,2,3,3,4,3,5,4,5,3,4,3,5,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.9,2.0,0.0,0.0,1.0
42,0.053348467650397274,2,4,2,0,2,2,3,3,2,3,4,3,3,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.9,0.0,0.0,0.0,1.0
49,0.3439273552780931,4,4,5,2,2,3,1,1,1,2,3,4,1,1,0.6153846153846154,0.625,neutral or dissatisfied,22.0,2.0,0.0,1.0,1.0,1.0
28,0.03859250851305335,5,3,4,3,3,3,4,3,3,3,3,3,3,4,0.15384615384615385,0.875,satisfied,20.0,3.4,2.0,1.0,0.0,0.0
19,1.449489216799092,2,3,1,4,3,1,3,3,3,4,4,4,4,4,1.0,0.5625,neutral or dissatisfied,26.0,3.4,0.0,1.0,0.0,1.0
40,0.5686719636776391,2,5,3,4,4,3,4,5,4,3,1,4,4,5,-0.23076923076923078,-0.0625,satisfied,0.0,3.6,2.0,1.0,1.0,0.0
7,-0.7048808172531215,2,4,3,2,3,3,3,3,3,2,0,3,2,3,-0.15384615384615385,-0.0625,satisfied,1.0,2.4,1.0,1.0,1.0,1.0
34,0.38024971623155507,3,2,1,3,2,2,2,1,3,2,1,4,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.2,0.0,0.0,0.0,1.0
49,-0.24290578887627695,5,5,4,2,4,4,4,4,5,5,2,3,4,4,0.0,-0.0625,satisfied,3.0,4.0,2.0,0.0,0.0,0.0
36,-0.018161180476730987,3,4,3,2,4,3,4,3,3,3,2,4,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.2,2.0,0.0,0.0,0.0
16,0.3927355278093076,4,5,5,4,4,5,4,5,4,4,4,3,4,3,1.2307692307692308,1.25,satisfied,40.0,3.9,2.0,1.0,0.0,0.0
63,-0.23155505107832008,3,3,3,2,4,4,5,5,5,5,4,2,4,4,0.6153846153846154,0.5,neutral or dissatisfied,20.0,4.1,2.0,0.0,0.0,0.0
40,0.2054483541430193,1,2,1,2,3,2,3,3,2,2,4,3,2,3,1.8461538461538463,1.25,neutral or dissatisfied,48.0,2.6,0.0,1.0,0.0,0.0
43,-0.3757094211123723,4,5,4,5,4,4,5,4,5,4,5,4,5,4,-0.23076923076923078,-0.0625,satisfied,0.0,4.4,2.0,0.0,0.0,0.0
53,-0.6640181611804767,4,5,5,1,4,5,5,5,4,4,3,3,5,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.2,2.0,0.0,1.0,0.0
37,-0.20771850170261066,2,4,3,3,3,3,2,2,2,1,3,3,2,1,0.6923076923076923,0.0625,neutral or dissatisfied,14.0,2.1,0.0,1.0,1.0,1.0
36,0.7548240635641317,4,5,5,4,5,5,5,5,4,4,2,2,5,4,-0.23076923076923078,-0.0625,satisfied,0.0,4.0,2.0,0.0,0.0,0.0
58,-0.30533484676503975,3,4,3,4,5,3,4,3,3,3,4,3,4,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.5,1.0,1.0,0.0,1.0
28,-0.5323496027241771,3,2,4,3,3,3,2,3,5,4,4,2,3,3,0.0,0.0,neutral or dissatisfied,4.0,3.2,0.0,1.0,1.0,0.0
54,0.22360953461975028,3,3,3,4,4,2,2,3,1,3,3,4,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.9,0.0,0.0,1.0,1.0
23,0.15777525539160045,2,3,1,2,3,0,3,3,3,3,2,3,2,3,0.3076923076923077,0.375,satisfied,14.0,2.7,1.0,0.0,0.0,1.0
29,0.12599318955732122,3,5,3,2,2,2,2,3,4,2,3,4,2,3,0.46153846153846156,1.75,neutral or dissatisfied,38.0,2.8,0.0,1.0,0.0,1.0
44,0.028376844494892167,5,4,5,4,5,4,5,4,4,4,2,4,5,5,0.0,1.25,satisfied,24.0,4.3,2.0,1.0,0.0,0.0
61,-0.32009080590238365,5,5,4,4,4,4,4,4,4,4,3,2,5,5,0.0,0.0,satisfied,4.0,4.0,2.0,1.0,0.0,1.0
42,0.9580022701475596,5,5,5,5,5,4,4,5,4,4,4,3,5,5,2.269230769230769,2.4375,satisfied,72.5,4.4,2.0,0.0,0.0,0.0
19,-0.4733257661748014,1,2,1,3,2,1,0,0,0,0,3,3,1,0,2.269230769230769,2.4375,neutral or dissatisfied,72.5,1.0,0.0,0.0,0.0,1.0
51,0.3654937570942111,5,4,3,3,1,3,2,3,3,3,4,2,2,4,0.3076923076923077,0.25,satisfied,12.0,2.9,2.0,1.0,0.0,0.0
28,-0.2758229284903519,2,3,2,3,3,2,3,4,3,2,2,2,2,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.7,0.0,0.0,1.0,0.0
49,0.547105561861521,4,4,5,2,5,5,5,4,5,3,4,2,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,4.0,2.0,1.0,0.0,0.0
44,-0.7275822928490352,2,2,2,2,3,1,3,3,3,4,3,4,2,3,1.6923076923076923,2.125,neutral or dissatisfied,60.0,3.0,0.0,1.0,0.0,0.0
17,-0.8944381384790011,1,2,2,2,4,3,3,3,3,3,3,4,1,4,-0.15384615384615385,0.5625,neutral or dissatisfied,11.0,2.9,1.0,1.0,0.0,0.0
45,-0.5051078320090806,2,5,2,2,2,2,2,2,1,0,2,3,2,0,0.38461538461538464,0.9375,neutral or dissatisfied,24.0,1.6,0.0,1.0,0.0,0.0
21,-0.07604994324631101,1,3,1,3,2,2,2,4,2,4,3,3,3,3,0.38461538461538464,1.25,neutral or dissatisfied,29.0,2.7,0.0,1.0,0.0,0.0
60,-0.619750283768445,3,2,3,3,2,3,3,2,3,3,5,3,3,2,-0.15384615384615385,-0.0625,satisfied,1.0,2.9,0.0,0.0,0.0,1.0
16,-0.58683314415437,0,2,0,5,3,0,4,4,4,3,2,3,2,3,2.269230769230769,2.4375,neutral or dissatisfied,72.5,2.8,0.0,1.0,0.0,0.0
38,0.04086265607264472,4,4,4,4,3,4,3,2,2,3,3,2,3,3,1.6923076923076923,1.125,satisfied,44.0,2.8,2.0,1.0,0.0,0.0
26,1.253121452894438,1,3,0,4,2,2,4,3,3,4,2,3,4,3,-0.15384615384615385,0.25,neutral or dissatisfied,6.0,2.9,0.0,0.0,1.0,1.0
61,-0.5947786606129398,4,5,4,4,4,4,4,5,5,4,2,2,4,5,0.23076923076923078,0.3125,neutral or dissatisfied,12.0,3.9,2.0,0.0,0.0,0.0
17,0.7014755959137344,1,4,1,2,3,1,3,3,2,3,3,3,4,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.7,0.0,1.0,1.0,1.0
75,-0.4211123723041998,2,3,2,2,3,1,2,2,3,1,2,4,2,3,2.269230769230769,2.4375,neutral or dissatisfied,72.5,2.4,0.0,0.0,1.0,0.0
35,-0.5323496027241771,4,5,4,3,3,5,3,4,3,4,3,5,4,5,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.8,2.0,1.0,1.0,0.0
32,-0.637911464245176,5,5,4,2,5,4,5,4,5,4,3,4,4,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,4.3,2.0,1.0,0.0,0.0
52,-0.583427922814983,3,3,3,3,3,2,2,2,2,2,4,2,2,2,2.269230769230769,2.125,neutral or dissatisfied,67.5,2.4,0.0,0.0,0.0,1.0
39,-0.1543700340522134,2,3,2,4,3,3,3,3,3,3,3,3,2,3,-0.23076923076923078,-0.0625,satisfied,0.0,2.8,0.0,1.0,0.0,1.0
27,-0.3688989784335982,2,4,2,2,2,2,2,3,4,2,5,4,3,3,0.6153846153846154,0.25,neutral or dissatisfied,16.0,3.0,1.0,1.0,0.0,1.0
29,-0.2985244040862656,4,5,5,3,4,4,4,3,4,3,5,2,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.7,2.0,0.0,0.0,0.0
33,-0.4177071509648127,2,3,2,5,3,2,2,2,2,2,5,3,1,1,0.23076923076923078,0.4375,neutral or dissatisfied,14.0,2.3,0.0,1.0,1.0,1.0
30,0.12939841089670828,4,4,4,4,2,4,5,3,5,4,3,4,5,4,0.46153846153846156,0.1875,satisfied,13.0,3.9,2.0,0.0,0.0,0.0
52,0.3564131668558456,2,3,1,4,1,2,3,3,2,2,4,4,2,3,1.8461538461538463,1.5,neutral or dissatisfied,52.0,2.6,0.0,0.0,0.0,1.0
41,-0.3813847900113507,5,4,5,3,5,5,5,5,4,4,4,2,5,5,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,4.4,2.0,1.0,0.0,0.0
47,2.093643586833144,3,3,4,1,3,3,3,3,3,2,3,3,3,3,-0.07692307692307693,0.1875,neutral or dissatisfied,6.0,2.9,1.0,1.0,0.0,1.0
34,-0.39160045402951194,2,3,3,3,0,3,0,1,0,0,4,4,1,0,-0.23076923076923078,-0.0625,satisfied,0.0,1.2,0.0,1.0,0.0,1.0
50,-0.452894438138479,3,5,4,4,5,4,5,5,5,4,2,3,5,5,1.8461538461538463,1.75,satisfied,56.0,4.2,2.0,1.0,0.0,0.0
30,1.2224744608399547,3,3,3,2,2,3,3,2,3,3,4,5,3,2,0.6153846153846154,-0.0625,neutral or dissatisfied,11.0,3.0,1.0,0.0,0.0,1.0
26,0.6867196367763905,3,5,3,2,3,2,3,2,4,3,2,3,2,3,0.46153846153846156,-0.0625,neutral or dissatisfied,9.0,2.8,2.0,0.0,0.0,0.0
32,0.695800227014756,2,2,1,3,3,1,4,4,3,4,3,3,4,3,1.3846153846153846,0.9375,neutral or dissatisfied,37.0,3.3,0.0,1.0,0.0,0.0
61,-0.2474460839954597,3,5,4,4,4,4,5,4,4,5,2,2,5,5,-0.23076923076923078,-0.0625,satisfied,0.0,3.9,2.0,1.0,0.0,0.0
31,-0.4858115777525539,4,5,4,3,3,4,3,4,3,4,3,3,3,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.4,2.0,0.0,0.0,1.0
32,-0.6730987514188422,4,4,4,5,3,4,3,3,3,3,2,2,4,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.0,2.0,1.0,1.0,0.0
43,0.06356413166855845,1,2,2,2,3,2,3,2,2,1,2,4,3,3,-0.15384615384615385,0.75,satisfied,14.0,2.4,0.0,1.0,0.0,0.0
38,2.093643586833144,2,4,2,2,1,2,2,2,2,3,2,4,2,2,0.0,-0.0625,neutral or dissatisfied,3.0,2.2,0.0,1.0,0.0,1.0
24,1.3609534619750283,2,4,3,3,2,3,2,2,2,2,2,2,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.2,0.0,1.0,0.0,0.0
22,2.093643586833144,4,5,3,3,3,4,3,2,2,3,3,4,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.8,0.0,0.0,0.0,1.0
51,0.3530079455164586,4,5,4,4,4,4,2,3,2,3,5,3,4,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.3,2.0,1.0,0.0,0.0
22,-0.10669693530079455,2,4,2,3,2,1,2,3,2,1,2,4,3,1,-0.15384615384615385,-0.0625,neutral or dissatisfied,1.0,2.2,0.0,0.0,0.0,0.0
53,-0.5720771850170261,2,4,3,4,1,2,2,1,1,1,2,3,2,1,1.6923076923076923,0.6875,neutral or dissatisfied,37.0,1.6,0.0,0.0,1.0,1.0
33,-0.1872871736662883,5,5,4,5,4,5,4,4,4,4,4,3,4,4,2.076923076923077,1.625,neutral or dissatisfied,57.0,4.0,2.0,1.0,0.0,0.0
7,0.5459704880817253,3,2,2,3,4,2,2,2,3,1,3,2,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.6,0.0,1.0,0.0,0.0
50,-0.6276958002270148,3,3,4,4,2,3,0,1,0,1,4,2,1,2,-0.15384615384615385,-0.0625,neutral or dissatisfied,1.0,1.6,0.0,1.0,0.0,0.0
52,-0.01362088535754824,3,4,4,5,2,3,3,3,3,2,5,2,2,1,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.6,0.0,0.0,0.0,1.0
49,-0.07832009080590238,3,5,3,4,2,3,2,2,3,2,4,2,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.6,0.0,1.0,0.0,0.0
33,-0.8149829738933031,3,4,3,2,3,2,2,3,3,2,4,2,3,2,1.4615384615384615,1.0,satisfied,39.0,2.7,0.0,0.0,0.0,1.0
35,0.64472190692395,2,1,2,3,3,2,4,3,3,3,4,4,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.2,0.0,1.0,0.0,1.0
33,-0.1282633371169126,2,5,1,3,4,2,5,4,5,5,3,2,5,5,0.8461538461538461,1.125,satisfied,33.0,4.0,2.0,1.0,0.0,0.0
29,0.05561861520998865,5,5,4,2,4,4,5,5,5,5,3,4,4,5,0.8461538461538461,0.125,satisfied,17.0,4.5,2.0,0.0,0.0,0.0
44,-0.30192962542565266,4,4,4,2,4,4,3,3,4,3,3,4,3,3,1.3076923076923077,1.4375,neutral or dissatisfied,44.0,3.4,2.0,0.0,0.0,0.0
37,-0.11350737797956867,3,5,2,2,1,3,3,3,3,3,3,4,4,3,0.0,-0.0625,neutral or dissatisfied,3.0,3.0,0.0,0.0,0.0,0.0
33,-0.7434733257661748,5,3,5,4,4,4,5,5,5,5,3,2,5,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.4,2.0,0.0,0.0,0.0
29,0.5664018161180476,2,3,2,2,2,2,3,3,4,3,4,2,2,2,2.230769230769231,2.4375,satisfied,72.0,2.7,1.0,0.0,0.0,0.0
42,-0.34619750283768447,3,3,4,2,4,2,2,2,3,4,4,3,2,2,1.2307692307692308,1.8125,neutral or dissatisfied,49.0,2.9,0.0,1.0,0.0,0.0
59,1.1191827468785471,3,3,3,4,3,4,4,4,3,3,4,3,3,3,0.07692307692307693,0.375,neutral or dissatisfied,11.0,3.3,0.0,0.0,0.0,1.0
42,-0.053348467650397274,3,4,2,4,2,2,2,2,2,3,3,4,3,1,0.46153846153846156,0.125,neutral or dissatisfied,12.0,2.5,0.0,0.0,1.0,0.0
20,0.09080590238365494,5,5,5,4,5,4,5,5,5,4,3,3,5,5,0.3076923076923077,1.875,satisfied,38.0,4.5,2.0,0.0,0.0,0.0
40,0.9398410896708286,3,3,2,3,4,3,5,3,5,4,3,1,5,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.7,2.0,0.0,0.0,0.0
47,0.4108967082860386,3,5,4,3,3,4,5,4,4,3,3,5,3,5,-0.07692307692307693,-0.0625,satisfied,2.0,3.8,2.0,0.0,0.0,0.0
51,-0.5107832009080591,2,0,1,2,5,1,5,5,4,4,2,4,4,5,1.7692307692307692,1.625,satisfied,53.0,4.0,0.0,1.0,1.0,0.0
